58	-78.52610000000003 -78.52610000000006 -78.52609999999999 -78.52610000000003
59	-77.80090000000024 -77.80090000000045 -77.80090000000004 -77.80090000000024
60	-70.56350000000002 -70.56350000000002 -70.56349999999999 -70.56350000000002
61	-75.6089 -75.6089 -75.60889999999999 -75.6089
62	-78.13550000000002 -78.13550000000002 -78.13550000000001 -78.13550000000002
63	-78.8982 -78.8982 -78.8982 -78.8982
64	-76.17940000000004 -76.17940000000007 -76.1794 -76.17940000000004
65	-73.76940000000012 -73.76940000000022 -73.76940000000002 -73.76940000000012
66	-81.00280000000001 -81.00280000000002 -81.00280000000001 -81.00280000000001
67	-80.65670000000004 -80.65670000000006 -80.6567 -80.65670000000004
68	-72.12340000000016 -72.1234000000003 -72.12340000000002 -72.12340000000016
69	-78.21530000000001 -78.21530000000003 -78.2153 -78.21530000000001
70	-77.83960000000002 -77.83960000000002 -77.83959999999999 -77.83960000000002
71	-75.3352000000001 -75.33520000000017 -75.3352 -75.3352000000001
72	-75.82430000000011 -75.82430000000019 -75.82430000000001 -75.82430000000011
73	-77.45390000000012 -77.45390000000023 -77.45390000000002 -77.45390000000012
74	-77.12780000000002 -77.12780000000005 -77.1278 -77.12780000000002
75	-78.53960000000002 -78.53960000000004 -78.53960000000001 -78.53960000000002
76	-76.64640000000001 -76.64640000000001 -76.64639999999999 -76.64640000000001
77	-71.79440000000001 -71.79440000000002 -71.7944 -71.79440000000001
78	-75.44530000000002 -75.44530000000003 -75.4453 -75.44530000000002
79	-79.5137 -79.5137 -79.51369999999999 -79.5137
80	-76.4411 -76.44110000000002 -76.4411 -76.4411
81	-79.0228 -79.0228 -79.02279999999999 -79.0228
82	-77.73840000000004 -77.73840000000008 -77.73839999999998 -77.73840000000004
83	-78.15910000000002 -78.15910000000002 -78.15910000000001 -78.15910000000002
84	-79.04870000000003 -79.04870000000003 -79.04870000000001 -79.04870000000003
85	-71.35510000000006 -71.35510000000012 -71.35510000000001 -71.35510000000006
86	-80.2248 -80.22480000000002 -80.2248 -80.2248
87	-80.42340000000003 -80.42340000000006 -80.4234 -80.42340000000003
88	-42.098800000000594 -42.0988000000011 -42.098800000000075 -42.098800000000594
89	-34.96500000001315 -34.96500000002269 -34.96500000000223 -34.96500000001315
90	-74.78320000000001 -74.78320000000002 -74.78320000000001 -74.78320000000001
91	-67.24760000000026 -67.24760000000049 -67.24760000000003 -67.24760000000026
92	-78.1023 -78.10230000000001 -78.1023 -78.1023
93	-78.28150000000001 -78.28150000000001 -78.28150000000001 -78.28150000000001
94	-80.70840000000003 -80.70840000000003 -80.70840000000001 -80.70840000000003
95	-81.1606 -81.16060000000002 -81.16059999999999 -81.1606
96	-76.11340000000031 -76.11340000000058 -76.11340000000003 -76.11340000000031
97	-76.39110000000001 -76.39110000000004 -76.39110000000001 -76.39110000000001
98	-75.31880000000002 -75.31880000000005 -75.31880000000001 -75.31880000000002
99	-76.91960000000006 -76.91960000000013 -76.9196 -76.91960000000006
100	-74.90600000000016 -74.90600000000029 -74.90600000000002 -74.90600000000016
101	-78.62880000000001 -78.62880000000001 -78.62880000000001 -78.62880000000001
102	-72.74780000000003 -72.74780000000004 -72.7478 -72.74780000000003
103	-75.72160000000001 -75.72160000000002 -75.72160000000001 -75.72160000000001
104	-74.18870000000008 -74.18870000000014 -74.18870000000001 -74.18870000000008
105	-76.9533000000001 -76.9533000000002 -76.9533 -76.9533000000001
106	-80.43310000000005 -80.43310000000008 -80.43310000000001 -80.43310000000005
107	-79.3022 -79.30220000000001 -79.3022 -79.3022
108	-69.80100000000003 -69.80100000000006 -69.801 -69.80100000000003
109	-80.37120000000003 -80.37120000000006 -80.3712 -80.37120000000003
110	-74.18670000000019 -74.18670000000034 -74.18670000000002 -74.18670000000019
111	-81.49590000000018 -81.49590000000029 -81.49590000000002 -81.49590000000018
112	-76.05390000000003 -76.05390000000004 -76.0539 -76.05390000000003
113	113.00139993085789 113.00139989879185 113.00139997990746 113.00139993085789
114	258.292 258.292 258.292 258.292
115	287.8436 287.8436 287.8436 287.8436
116	215.3878475536395 215.38464328543063 215.3956495579919 215.3878475536395
117	-25.47880000000163 -25.478800000002927 -25.47880000000024 -25.47880000000163
118	254.58305310443694 254.5830394443598 254.5830795173553 254.58305310443694
119	268.5237 268.5237 268.52369999999996 268.5237
120	268.427 268.427 268.427 268.427
121	248.0103 248.0103 248.0103 248.0103
122	107.40429731503814 107.40429633689327 107.40429901925808 107.40429731503814
123	17.318499999893035 17.31849999982268 17.318499999979256 17.318499999893035
124	-38.22420000000087 -38.22420000000159 -38.22420000000012 -38.22420000000087
125	-42.95650000000068 -42.956500000001256 -42.9565000000001 -42.95650000000068
126	-71.39050000000002 -71.39050000000002 -71.3905 -71.39050000000002
127	-76.19780000000002 -76.19780000000002 -76.19779999999999 -76.19780000000002
128	-70.68970000000101 -70.68970000000185 -70.68970000000014 -70.68970000000101
129	-14.688900000008454 -14.688900000014712 -14.688900000001398 -14.688900000008454
130	-22.31170000000152 -22.311700000002737 -22.311700000000222 -22.31170000000152
131	-81.67100000000002 -81.67100000000005 -81.67099999999999 -81.67100000000002
132	273.9 273.9 273.9 273.9
133	275.0703 275.0703 275.0702999999999 275.0703
134	275.7023 275.7023 275.7023 275.7023
135	289.0827 289.0827 289.0827 289.0827
136	267.3827 267.3827 267.3827 267.3827
137	255.2854 255.2854 255.28539999999998 255.2854
138	4.951599999981184 4.951599999967747 4.951599999996727 4.951599999981184
139	-51.81720000000009 -51.81720000000016 -51.8172 -51.81720000000009
140	-40.16950000000115 -40.16950000000208 -40.16950000000017 -40.16950000000115
141	-13.293600000020598 -13.293600000035248 -13.2936000000036 -13.293600000020598
142	-32.94970000000011 -32.94970000000021 -32.94970000000001 -32.94970000000011
143	-2.270700000004874 -2.2707000000085746 -2.270700000000779 -2.270700000004874
144	-32.258400000001075 -32.25840000000195 -32.25840000000016 -32.258400000001075
145	4.239399999979274 4.239399999964539 4.2393999999963725 4.239399999979274
146	18.80179999910108 18.801799998569578 18.80179999980087 18.80179999910108
147	-49.33300000000064 -49.33300000000118 -49.333000000000084 -49.33300000000064
148	-30.83720000000396 -30.837200000006998 -30.837200000000625 -30.83720000000396
149	-48.20430000000003 -48.20430000000006 -48.204299999999996 -48.20430000000003
150	29.781199999656646 29.78119999944343 29.781199999928376 29.781199999656646
151	29.205299998739164 29.20529999800669 29.205299999714732 29.205299998739164
152	18.963699999927066 18.963699999878195 18.963699999986193 18.963699999927066
153	238.71454462193657 238.6505760403199 238.89609505049665 238.71454462193657
154	277.8811 277.8811 277.8811 277.8811
155	286.0649 286.0649 286.0649 286.0649
156	237.94089999999997 237.9409 237.94089999999997 237.94089999999997
157	245.45119999999997 245.4512 245.4512 245.45119999999997
158	223.69731941107187 223.6755470259714 223.75543070912846 223.69731941107187
159	73.10219999285789 73.10219998907907 73.10219999819905 73.10219999285789
160	70.452199888771 70.45219983866811 70.45219996670225 70.452199888771
161	244.2442 244.2442 244.2442 244.2442
162	256.42609948341027 256.4260992725176 256.4260998297742 256.42609948341027
163	230.95093333935196 230.83530171373087 231.29298774680342 230.95093333935196
164	252.81500000000003 252.81500000000003 252.81499999999997 252.81500000000003
165	243.89643931602353 243.7960904405138 244.19012945670715 243.89643931602353
166	239.59129999999996 239.5913 239.5913 239.59129999999996
167	250.88590000000002 250.8859 250.88589999999996 250.88590000000002
168	189.58934030821456 189.57823217001715 189.61800398230415 189.58934030821456
169	284.7271 284.7271 284.7271 284.7271
170	206.60778514611144 206.59677368828932 206.63618728032299 206.60778514611144
171	256.7975 256.7975 256.7975 256.7975
172	270.5563 270.5563 270.55629999999996 270.5563
173	266.33887450073433 266.3087828773838 266.4205852111255 266.33887450073433
174	256.3727999999977 256.3727999999959 256.37279999999964 256.3727999999977
175	230.60560953752207 230.5628375861212 230.72406959809211 230.60560953752207
176	275.356 275.356 275.356 275.356
177	258.8177661395508 258.70695518288875 259.14448974435066 258.8177661395508
178	279.3918 279.3918 279.39179999999993 279.3918
179	249.69359999999998 249.6936 249.69359999999998 249.69359999999998
180	263.4389040568844 263.30662550238605 263.83441536891314 263.4389040568844
181	112.40109947527792 112.40109926128727 112.40109982692559 112.40109947527792
182	285.0293 285.0293 285.0293 285.0293
183	252.4585 252.4585 252.45849999999996 252.4585
184	262.9271 262.9271 262.92709999999994 262.9271
185	137.22828780323178 137.22823383378022 137.2283981478056 137.22828780323178
186	255.58309999999491 255.5830999999911 255.58309999999918 255.58309999999491
187	-41.714600000001745 -41.714600000003124 -41.71460000000026 -41.714600000001745
188	285.1509 285.1509 285.1509 285.1509
189	-72.65690000000002 -72.65690000000002 -72.65690000000001 -72.65690000000002
190	-82.24440000000001 -82.2444 -82.24439999999998 -82.24440000000001
191	-77.9288000000002 -77.92880000000035 -77.92880000000001 -77.9288000000002
192	-79.44430000000008 -79.44430000000015 -79.44430000000001 -79.44430000000008
193	-74.6309000000002 -74.63090000000037 -74.63090000000003 -74.6309000000002
194	-78.5463 -78.54630000000002 -78.5463 -78.5463
195	-78.37160000000004 -78.37160000000006 -78.37159999999999 -78.37160000000004
196	-74.36640000000004 -74.36640000000006 -74.3664 -74.36640000000004
197	-80.3294 -80.32940000000002 -80.3294 -80.3294
198	-77.27940000000001 -77.27940000000001 -77.27940000000001 -77.27940000000001
199	-78.21240000000002 -78.21240000000003 -78.2124 -78.21240000000002
200	-76.79660000000001 -76.79660000000003 -76.79660000000001 -76.79660000000001
201	-76.94920000000002 -76.94920000000003 -76.94919999999999 -76.94920000000002
202	-74.21880000000006 -74.2188000000001 -74.2188 -74.21880000000006
203	-79.81790000000002 -79.81790000000004 -79.81790000000001 -79.81790000000002
204	-78.15150000000004 -78.15150000000007 -78.1515 -78.15150000000004
205	-77.16800000000003 -77.16800000000005 -77.168 -77.16800000000003
206	-76.26440000000002 -76.26440000000004 -76.26440000000001 -76.26440000000002
207	-77.4671 -77.4671 -77.4671 -77.4671
208	-75.1928 -75.1928 -75.19279999999999 -75.1928
209	-79.1161 -79.1161 -79.1161 -79.1161
210	-76.73640000000002 -76.73640000000002 -76.73639999999999 -76.73640000000002
211	-75.58960000000003 -75.58960000000006 -75.5896 -75.58960000000003
212	-78.16280000000003 -78.16280000000008 -78.1628 -78.16280000000003
213	-77.86210000000008 -77.86210000000017 -77.86210000000003 -77.86210000000008
214	-77.0497 -77.04970000000003 -77.0497 -77.0497
215	-78.4205 -78.42050000000002 -78.4205 -78.4205
216	-77.11930000000005 -77.11930000000008 -77.11930000000001 -77.11930000000005
217	-80.9195 -80.91950000000001 -80.9195 -80.9195
218	-77.67770000000003 -77.67770000000007 -77.6777 -77.67770000000003
219	-78.71560000000007 -78.71560000000011 -78.71560000000001 -78.71560000000007
220	-74.79910000000007 -74.79910000000012 -74.79910000000001 -74.79910000000007
221	-73.01380000000003 -73.01380000000007 -73.0138 -73.01380000000003
222	-76.88020000000003 -76.88020000000006 -76.88019999999999 -76.88020000000003
223	-70.06460000000246 -70.06460000000439 -70.06460000000037 -70.06460000000246
224	-75.6700000000008 -75.67000000000145 -75.6700000000001 -75.6700000000008
225	-78.27090000000004 -78.27090000000007 -78.2709 -78.27090000000004
226	-79.00510000000003 -79.00510000000006 -79.0051 -79.00510000000003
227	-73.78060000000032 -73.7806000000006 -73.78060000000005 -73.78060000000032
228	-79.48750000000003 -79.48750000000005 -79.48750000000001 -79.48750000000003
229	-75.85380000000036 -75.85380000000069 -75.85380000000005 -75.85380000000036
230	-82.25890000000008 -82.25890000000014 -82.25890000000001 -82.25890000000008
231	-79.89230000000002 -79.89230000000003 -79.89229999999999 -79.89230000000002
232	-77.61580000000004 -77.61580000000006 -77.61580000000001 -77.61580000000004
233	-77.10360000000001 -77.10360000000003 -77.10359999999999 -77.10360000000001
234	-80.03800000000001 -80.03800000000003 -80.038 -80.03800000000001
235	-78.08170000000004 -78.08170000000007 -78.0817 -78.08170000000004
236	-74.67790000000005 -74.6779000000001 -74.67790000000001 -74.67790000000005
237	-80.98770000000003 -80.98770000000006 -80.98769999999999 -80.98770000000003
238	-77.75450000000039 -77.75450000000072 -77.75450000000006 -77.75450000000039
239	-80.82650000000007 -80.82650000000014 -80.82650000000002 -80.82650000000007
240	-75.40460000000004 -75.40460000000009 -75.4046 -75.40460000000004
241	-74.10010000000082 -74.10010000000148 -74.10010000000013 -74.10010000000082
242	-77.6744 -77.67440000000002 -77.67439999999999 -77.6744
243	-74.23690000000003 -74.23690000000008 -74.2369 -74.23690000000003
244	-79.066 -79.06600000000003 -79.066 -79.066
245	-75.06750000000004 -75.06750000000008 -75.0675 -75.06750000000004
246	-78.19200000000001 -78.19200000000002 -78.19200000000001 -78.19200000000001
247	-79.16750000000003 -79.16750000000005 -79.16749999999999 -79.16750000000003
248	-74.56610000000005 -74.56610000000009 -74.5661 -74.56610000000005
249	-78.39710000000004 -78.39710000000008 -78.39710000000001 -78.39710000000004
250	-72.91820000000104 -72.91820000000187 -72.91820000000014 -72.91820000000104
251	-80.89060000000036 -80.89060000000065 -80.89060000000005 -80.89060000000036
252	-73.62380000000076 -73.62380000000138 -73.6238000000001 -73.62380000000076
253	-80.20880000000011 -80.20880000000021 -80.20880000000002 -80.20880000000011
254	-76.80500000000036 -76.80500000000065 -76.80500000000005 -76.80500000000036
255	-76.72340000000044 -76.7234000000008 -76.72340000000007 -76.72340000000044
256	-78.65100000000007 -78.65100000000012 -78.651 -78.65100000000007
257	-75.41760000000018 -75.4176000000003 -75.41760000000002 -75.41760000000018
258	-78.96390000000012 -78.96390000000022 -78.96390000000002 -78.96390000000012
259	-78.31480000000002 -78.31480000000003 -78.31479999999999 -78.31480000000002
260	-74.36720000000005 -74.36720000000008 -74.36720000000001 -74.36720000000005
261	-78.34670000000007 -78.34670000000013 -78.34670000000001 -78.34670000000007
262	-75.63770000000001 -75.63770000000002 -75.63770000000001 -75.63770000000001
263	-80.33630000000002 -80.33630000000005 -80.33630000000001 -80.33630000000002
264	-76.8576000000001 -76.8576000000002 -76.85760000000002 -76.8576000000001
265	-77.33270000000003 -77.33270000000005 -77.3327 -77.33270000000003
266	-77.94890000000002 -77.94890000000004 -77.94890000000001 -77.94890000000002
267	-80.65620000000028 -80.65620000000052 -80.65620000000004 -80.65620000000028
268	-76.55070000000002 -76.55070000000003 -76.5507 -76.55070000000002
269	-77.35540000000003 -77.35540000000007 -77.35539999999999 -77.35540000000003
270	-79.4983 -79.4983 -79.49829999999999 -79.4983
271	-76.31010000000003 -76.31010000000006 -76.3101 -76.31010000000003
272	-77.69900000000001 -77.69900000000001 -77.699 -77.69900000000001
273	-76.70230000000002 -76.70230000000005 -76.7023 -76.70230000000002
274	-77.00690000000002 -77.00690000000004 -77.0069 -77.00690000000002
275	-75.507 -75.50700000000003 -75.507 -75.507
276	-76.50980000000004 -76.50980000000007 -76.50980000000001 -76.50980000000004
277	-75.42710000000007 -75.42710000000012 -75.42710000000001 -75.42710000000007
278	-77.29810000000006 -77.2981000000001 -77.29809999999999 -77.29810000000006
279	-65.6025 -65.60250000000002 -65.6025 -65.6025
280	94.68859753352591 94.68859662948017 94.68859910383223 94.68859753352591
281	-40.850600000001336 -40.8506000000024 -40.85060000000019 -40.850600000001336
282	-76.15860000000002 -76.15860000000002 -76.1586 -76.15860000000002
283	-79.3696 -79.36960000000002 -79.3696 -79.3696
284	-76.55680000000004 -76.55680000000007 -76.55680000000001 -76.55680000000004
285	-78.91670000000013 -78.91670000000023 -78.91670000000002 -78.91670000000013
286	-77.30770000000001 -77.30770000000001 -77.30770000000001 -77.30770000000001
287	-81.1318 -81.13180000000001 -81.13180000000001 -81.1318
288	-75.49290000000003 -75.49290000000008 -75.4929 -75.49290000000003
289	-78.11270000000002 -78.11270000000005 -78.1127 -78.11270000000002
290	-79.98200000000001 -79.98200000000004 -79.982 -79.98200000000001
291	-77.86680000000001 -77.86680000000004 -77.8668 -77.86680000000001
292	-75.8090000000001 -75.80900000000018 -75.80900000000001 -75.8090000000001
293	-75.47220000000011 -75.47220000000023 -75.47220000000002 -75.47220000000011
294	-77.15090000000004 -77.15090000000008 -77.15090000000001 -77.15090000000004
295	173.61966276980849 173.61938102111455 173.62027986146984 173.61966276980849
296	275.9367 275.9367 275.9366999999999 275.9367
297	244.46572519404884 244.46088375723897 244.4777376470514 244.46572519404884
298	273.1877 273.1877 273.1877 273.1877
299	292.9054 292.9054 292.9054 292.9054
300	304.6114 304.6114 304.6114 304.6114
301	283.4001 283.4001 283.40009999999995 283.4001
302	265.8897 265.8897 265.88969999999995 265.8897
303	264.3012 264.3012 264.3012 264.3012
304	286.9186 286.9186 286.91859999999997 286.9186
305	311.5343 311.5343 311.5342999999999 311.5343
306	-77.92970000000003 -77.92970000000004 -77.9297 -77.92970000000003
307	-77.59150000000002 -77.59150000000002 -77.59150000000001 -77.59150000000002
308	-76.98470000000002 -76.98470000000003 -76.9847 -76.98470000000002
309	-82.4822 -82.4822 -82.48219999999999 -82.4822
310	-69.99070000000006 -69.99070000000013 -69.99070000000002 -69.99070000000006
311	-76.13990000000001 -76.13990000000003 -76.13990000000001 -76.13990000000001
312	-76.54140000000001 -76.54140000000002 -76.54140000000001 -76.54140000000001
313	-79.36590000000004 -79.36590000000007 -79.3659 -79.36590000000004
314	-76.1285 -76.12850000000002 -76.12849999999999 -76.1285
315	-77.21070000000002 -77.21070000000003 -77.2107 -77.21070000000002
316	-77.04700000000001 -77.04700000000003 -77.047 -77.04700000000001
317	-78.88690000000001 -78.88690000000001 -78.88690000000001 -78.88690000000001
318	303.3707 303.3707 303.3707 303.3707
319	299.6674 299.6674 299.6674 299.6674
320	301.0413 301.0413 301.0413 301.0413
321	6.052399999962456 6.052399999936495 6.052399999993181 6.052399999962456
322	280.4839 280.4839 280.48389999999995 280.4839
323	281.9809 281.9809 281.9809 281.9809
324	268.5279 268.5279 268.5279 268.5279
325	271.2619 271.2619 271.2619 271.2619
326	-40.44940000000161 -40.449400000002896 -40.449400000000225 -40.44940000000161
327	280.4294 280.4294 280.4294 280.4294
328	-31.186600000000478 -31.18660000000089 -31.186600000000066 -31.186600000000478
329	-16.52050000046467 -16.52050000074885 -16.52050000009877 -16.52050000046467
330	242.7385 242.7385 242.73849999999996 242.7385
331	252.8167 252.8167 252.8167 252.8167
332	234.5644 234.5644 234.5644 234.5644
333	232.73749999999998 232.7375 232.73749999999998 232.73749999999998
334	252.2857 252.2857 252.2857 252.2857
335	257.0791 257.0791 257.0791 257.0791
336	249.5105 249.5105 249.51049999999998 249.5105
337	238.9986 238.99860000000004 238.9986 238.9986
338	236.1833 236.1833 236.18329999999997 236.1833
339	251.6439 251.6439 251.64389999999997 251.6439
340	235.53149999999997 235.53150000000002 235.5315 235.53149999999997
341	33.67439999871744 33.67439999797302 33.6743999997095 33.67439999871744
342	278.14029036323507 278.14028717168173 278.14029618727886 278.14029036323507
343	283.2595999724724 283.259599958986 283.259599992448 283.2595999724724
344	256.9064 256.9064 256.9064 256.9064
345	268.4267 268.4267 268.4267 268.4267
346	258.2297 258.2297 258.2297 258.2297
347	263.016 263.016 263.016 263.016
348	134.78438302653126 134.78437764980387 134.78439304272075 134.78438302653126
349	290.9149 290.9149 290.9149 290.9149
350	246.10769999999994 246.10769999999988 246.10769999999997 246.10769999999994
351	261.0076 261.0076 261.0076 261.0076
352	274.0735 274.0735 274.0735 274.0735
353	133.10919397407454 133.1091652212211 133.1092512685234 133.10919397407454
354	268.89 268.89 268.89 268.89
355	278.77062216295445 278.7706004646837 278.77066490910835 278.77062216295445
356	246.994582891181 246.99320812607698 246.9978064921678 246.994582891181
357	264.2244 264.2244 264.2244 264.2244
358	-15.572600000024897 -15.57260000004245 -15.572600000004408 -15.572600000024897
359	273.8841 273.8841 273.8841 273.8841
360	248.3398 248.33980000000003 248.3398 248.3398
361	-2.483400000081729 -2.4834000001361907 -2.483400000015584 -2.483400000081729
362	106.85089626026797 106.85089493027299 106.85089860539567 106.85089626026797
363	78.77429994731322 78.7742999224745 78.77429998494725 78.77429994731322
364	245.1505 245.15050000000002 245.15049999999997 245.1505
365	250.60759968030035 250.60759954561232 250.6075998977657 250.60759968030035
366	36.47309999733498 36.47309999584695 36.473099999368145 36.47309999733498
367	234.6182 234.6182 234.6182 234.6182
368	255.8772 255.87720000000002 255.87719999999996 255.8772
369	233.54909999999998 233.5491 233.5491 233.54909999999998
370	243.9254 243.9254 243.92539999999997 243.9254
371	276.978 276.978 276.978 276.978
372	210.3897966380782 210.38594840350854 210.39924484942676 210.3897966380782
373	-41.1493000000028 -41.14930000000498 -41.14930000000042 -41.1493000000028
374	-41.99490000000246 -41.99490000000438 -41.99490000000037 -41.99490000000246
375	-43.35810000000221 -43.35810000000395 -43.358100000000334 -43.35810000000221
376	-48.418800000005035 -48.41880000000885 -48.41880000000079 -48.418800000005035
377	71.06829996313168 71.0682999453767 71.06829998969906 71.06829996313168
378	275.2679 275.2679 275.26789999999994 275.2679
379	266.3247 266.3247 266.3247 266.3247
380	265.5207 265.5207 265.5207 265.5207
381	111.27789782627718 111.27789702230827 111.27789921641268 111.27789782627718
382	256.0413 256.0413 256.0413 256.0413
383	26.26599999677941 26.26599999499943 26.26599999922734 26.26599999677941
384	-9.751200000009977 -9.751200000017311 -9.751200000001669 -9.751200000009977
385	-74.50860000000044 -74.50860000000081 -74.50860000000006 -74.50860000000044
386	-79.54260000000002 -79.54260000000005 -79.54260000000001 -79.54260000000002
387	-75.99600000000007 -75.99600000000011 -75.99600000000001 -75.99600000000007
388	-80.4693000000001 -80.46930000000019 -80.46930000000002 -80.4693000000001
389	-81.30730000000001 -81.30730000000003 -81.30730000000001 -81.30730000000001
390	-78.27570000000001 -78.27570000000001 -78.2757 -78.27570000000001
391	-78.99080000000002 -78.99080000000004 -78.99080000000001 -78.99080000000002
392	-79.51510000000002 -79.51510000000002 -79.5151 -79.51510000000002
393	-79.59280000000005 -79.59280000000008 -79.59280000000001 -79.59280000000005
394	-75.50290000000031 -75.5029000000006 -75.50290000000005 -75.50290000000031
395	-75.01090000000195 -75.0109000000035 -75.01090000000029 -75.01090000000195
396	-76.72740000000097 -76.72740000000178 -76.72740000000015 -76.72740000000097
397	-77.16280000000002 -77.16280000000003 -77.1628 -77.16280000000002
398	-79.30500000000005 -79.30500000000008 -79.30499999999999 -79.30500000000005
399	-82.35850000000023 -82.35850000000045 -82.35850000000003 -82.35850000000023
400	-79.84710000000177 -79.84710000000318 -79.84710000000028 -79.84710000000177
401	-77.58590000000001 -77.58590000000002 -77.58590000000001 -77.58590000000001
402	-79.32360000000004 -79.3236000000001 -79.3236 -79.32360000000004
403	-78.37830000000062 -78.37830000000112 -78.37830000000008 -78.37830000000062
404	-77.54590000000013 -77.54590000000024 -77.54590000000002 -77.54590000000013
405	-75.83430000000045 -75.83430000000082 -75.83430000000006 -75.83430000000045
406	-78.42780000000019 -78.42780000000036 -78.42780000000002 -78.42780000000019
407	-73.60170000000006 -73.60170000000014 -73.60170000000001 -73.60170000000006
408	269.8543 269.8543 269.8543 269.8543
409	263.5766 263.5766 263.5766 263.5766
410	263.2455 263.2455 263.2455 263.2455
411	267.7227 267.7227 267.7227 267.7227
412	124.12049004821192 124.1204867605201 124.12049605471832 124.12049004821192
413	281.25429149824 281.2542886552771 281.2542966625774 281.25429149824
414	74.34279995008052 74.34279992647018 74.34279998578587 74.34279995008052
415	266.1657 266.1657 266.1657 266.1657
416	263.3044 263.3044 263.3044 263.3044
417	278.2677 278.2677 278.2677 278.2677
418	264.5993 264.5993 264.5993 264.5993
419	235.5374 235.53740000000002 235.53739999999996 235.5374
420	259.084 259.084 259.084 259.084
