195	-78.86730000000004 -78.86730000000011 -78.8673 -78.86730000000004
196	-67.75050000000002 -67.75050000000003 -67.7505 -67.75050000000002
197	-67.0664000000008 -67.06640000000147 -67.06640000000012 -67.0664000000008
198	-68.16720000000163 -68.1672000000029 -68.16720000000025 -68.16720000000163
199	-44.663300000000724 -44.663300000001335 -44.6633000000001 -44.663300000000724
200	169.5482990398075 169.54802409940513 169.54890059755925 169.5482990398075
201	-47.96370000000191 -47.96370000000343 -47.96370000000028 -47.96370000000191
202	-41.86610000000085 -41.86610000000156 -41.86610000000011 -41.86610000000085
203	10.10719999979787 10.107199999668994 10.107199999959208 10.10719999979787
204	-77.91600000000004 -77.91600000000007 -77.916 -77.91600000000004
205	-72.66240000000016 -72.6624000000003 -72.66240000000002 -72.66240000000016
206	-73.62760000000002 -73.62760000000004 -73.6276 -73.62760000000002
207	-80.23840000000017 -80.23840000000033 -80.23840000000001 -80.23840000000017
208	-77.06470000000014 -77.06470000000029 -77.06470000000002 -77.06470000000014
209	-77.90220000000001 -77.90220000000004 -77.9022 -77.90220000000001
210	-78.71740000000004 -78.71740000000007 -78.7174 -78.71740000000004
211	-78.86960000000009 -78.86960000000015 -78.86960000000002 -78.86960000000009
212	-80.52820000000001 -80.52820000000001 -80.52820000000001 -80.52820000000001
213	-76.79770000000079 -76.79770000000141 -76.79770000000012 -76.79770000000079
214	-73.9848000000006 -73.9848000000011 -73.98480000000009 -73.9848000000006
215	-80.36370000000021 -80.36370000000038 -80.36370000000004 -80.36370000000021
216	-72.71980000000015 -72.71980000000028 -72.71980000000002 -72.71980000000015
217	-78.311 -78.31100000000002 -78.311 -78.311
218	-69.18390000000026 -69.18390000000049 -69.18390000000004 -69.18390000000026
219	-79.46070000000014 -79.46070000000027 -79.46070000000002 -79.46070000000014
220	-83.64490000000005 -83.6449000000001 -83.64489999999999 -83.64490000000005
221	-75.89530000000005 -75.89530000000009 -75.8953 -75.89530000000005
222	-79.72370000000026 -79.72370000000049 -79.72370000000004 -79.72370000000026
223	-81.56530000000015 -81.56530000000029 -81.56530000000001 -81.56530000000015
224	-78.23550000000009 -78.23550000000016 -78.23550000000002 -78.23550000000009
225	-79.13210000000012 -79.13210000000024 -79.13210000000002 -79.13210000000012
226	-76.66450000000017 -76.66450000000032 -76.66450000000002 -76.66450000000017
227	-75.50820000000014 -75.50820000000027 -75.50820000000002 -75.50820000000014
228	-73.88360000000014 -73.88360000000027 -73.88360000000002 -73.88360000000014
229	-75.39510000000008 -75.39510000000014 -75.3951 -75.39510000000008
230	-76.67080000000054 -76.67080000000098 -76.67080000000006 -76.67080000000054
231	-80.24480000000003 -80.24480000000005 -80.24480000000001 -80.24480000000003
232	-80.18600000000006 -80.1860000000001 -80.186 -80.18600000000006
233	-78.46260000000014 -78.46260000000025 -78.46260000000002 -78.46260000000014
234	-80.19650000000001 -80.19650000000004 -80.19649999999999 -80.19650000000001
235	-78.17870000000005 -78.1787000000001 -78.1787 -78.17870000000005
236	-42.01800000000244 -42.018000000004356 -42.01800000000037 -42.01800000000244
237	279.949 279.949 279.949 279.949
238	276.181 276.181 276.181 276.181
239	281.0373 281.0373 281.03729999999996 281.0373
240	266.2628079632822 266.1502009965345 266.59523529179194 266.2628079632822
241	276.1236 276.1236 276.12359999999995 276.1236
242	34.90129999988142 34.90129999980382 34.90129999997686 34.90129999988142
243	-41.1366000000002 -41.13660000000038 -41.13660000000003 -41.1366000000002
244	217.34890445467406 217.34519005895797 217.35800937302687 217.34890445467406
245	-30.75750000000016 -30.757500000000302 -30.75750000000002 -30.75750000000016
246	260.46 260.46 260.46 260.46
247	14.044699999941782 14.044699999902356 14.04469999998913 14.044699999941782
248	262.9544 262.9544 262.95439999999996 262.9544
249	258.5161999975396 258.5161999961599 258.5161999994196 258.5161999975396
250	251.02879412530564 251.0184000709937 251.0555289281847 251.02879412530564
251	249.639 249.63900000000004 249.639 249.639
252	278.2669 278.2669 278.2669 278.2669
253	269.0811 269.0811 269.08109999999994 269.0811
254	258.6864 258.6864 258.6864 258.6864
255	244.0601 244.0601 244.06009999999998 244.0601
256	-70.52670000000003 -70.52670000000008 -70.5267 -70.52670000000003
257	-80.72760000000011 -80.7276000000002 -80.72760000000002 -80.72760000000011
258	-70.60790000000026 -70.60790000000048 -70.60790000000003 -70.60790000000026
259	-77.88000000000005 -77.88000000000008 -77.88000000000001 -77.88000000000005
260	-81.31920000000007 -81.31920000000011 -81.3192 -81.31920000000007
261	-75.62950000000023 -75.62950000000043 -75.62950000000004 -75.62950000000023
262	-73.62070000000014 -73.62070000000026 -73.62070000000001 -73.62070000000014
263	-76.17720000000072 -76.17720000000132 -76.1772000000001 -76.17720000000072
264	-45.90590000001398 -45.90590000002412 -45.90590000000238 -45.90590000001398
265	-32.001000000017434 -32.00100000002993 -32.00100000000302 -32.001000000017434
266	-69.63360000000034 -69.63360000000064 -69.63360000000004 -69.63360000000034
267	-76.14320000000022 -76.14320000000042 -76.14320000000004 -76.14320000000022
268	-77.05880000000042 -77.05880000000077 -77.05880000000006 -77.05880000000042
269	-78.24450000000058 -78.24450000000108 -78.24450000000009 -78.24450000000058
270	-80.05310000000004 -80.05310000000007 -80.0531 -80.05310000000004
271	-79.04900000000058 -79.04900000000106 -79.04900000000009 -79.04900000000058
272	-75.72510000000008 -75.72510000000014 -75.72510000000001 -75.72510000000008
273	-73.84130000000016 -73.8413000000003 -73.84130000000002 -73.84130000000016
274	-79.38660000000002 -79.38660000000003 -79.3866 -79.38660000000002
275	-71.6446000000017 -71.64460000000302 -71.64460000000027 -71.6446000000017
276	-78.31500000000005 -78.3150000000001 -78.31500000000001 -78.31500000000005
277	-79.71130000000025 -79.71130000000045 -79.71130000000005 -79.71130000000025
278	-75.1337000000003 -75.13370000000057 -75.13370000000003 -75.1337000000003
279	-76.72150000000013 -76.72150000000023 -76.72150000000002 -76.72150000000013
280	-77.77940000000014 -77.77940000000025 -77.77940000000001 -77.77940000000014
281	-70.02020000000041 -70.02020000000074 -70.02020000000006 -70.02020000000041
282	-78.81830000000005 -78.8183000000001 -78.81830000000001 -78.81830000000005
283	-79.14600000000006 -79.1460000000001 -79.14599999999999 -79.14600000000006
284	-77.68070000000003 -77.68070000000006 -77.68069999999999 -77.68070000000003
285	-77.95810000000009 -77.95810000000016 -77.95810000000002 -77.95810000000009
286	-76.9018000000005 -76.90180000000092 -76.90180000000008 -76.9018000000005
287	-71.6252000000004 -71.62520000000075 -71.62520000000005 -71.6252000000004
288	-73.56820000000006 -73.5682000000001 -73.5682 -73.56820000000006
289	-74.66710000000033 -74.66710000000062 -74.66710000000005 -74.66710000000033
290	-69.60720000000015 -69.60720000000028 -69.60720000000002 -69.60720000000015
291	-79.7790000000001 -79.77900000000017 -79.77900000000002 -79.7790000000001
292	-78.2760000000001 -78.27600000000017 -78.27600000000001 -78.2760000000001
293	-78.81830000000012 -78.81830000000022 -78.81830000000002 -78.81830000000012
294	-81.46540000000023 -81.46540000000043 -81.46540000000003 -81.46540000000023
295	-80.80150000000012 -80.80150000000023 -80.80150000000002 -80.80150000000012
296	-72.96120000000006 -72.96120000000012 -72.9612 -72.96120000000006
297	-81.00880000000004 -81.00880000000006 -81.0088 -81.00880000000004
298	-78.68880000000004 -78.68880000000011 -78.6888 -78.68880000000004
299	-77.24220000000014 -77.24220000000027 -77.24220000000003 -77.24220000000014
300	-80.6688 -80.6688 -80.6688 -80.6688
301	-78.82040000000076 -78.82040000000138 -78.8204000000001 -78.82040000000076
302	-78.80190000000016 -78.8019000000003 -78.80190000000002 -78.80190000000016
303	-82.08630000000005 -82.08630000000008 -82.08630000000001 -82.08630000000005
304	-78.48860000000033 -78.4886000000006 -78.48860000000005 -78.48860000000033
305	-71.73880000000008 -71.73880000000015 -71.73880000000001 -71.73880000000008
306	-73.5672000000002 -73.56720000000037 -73.56720000000003 -73.5672000000002
307	-77.97190000000012 -77.97190000000023 -77.97190000000002 -77.97190000000012
308	-75.43080000000005 -75.43080000000009 -75.4308 -75.43080000000005
309	-73.94800000000004 -73.94800000000006 -73.94800000000001 -73.94800000000004
310	-77.0692000000001 -77.06920000000017 -77.06920000000002 -77.0692000000001
311	-75.30500000000002 -75.30500000000002 -75.305 -75.30500000000002
312	-75.9063 -75.90630000000002 -75.9063 -75.9063
313	-77.65840000000003 -77.65840000000004 -77.6584 -77.65840000000003
314	-42.36380000000228 -42.36380000000406 -42.36380000000034 -42.36380000000228
315	-39.576000000000086 -39.57600000000016 -39.57600000000001 -39.576000000000086
316	-77.8096 -77.80960000000002 -77.80959999999999 -77.8096
317	22.5188999973878 22.518899995927697 22.518899999381443 22.5188999973878
318	-69.06180000000013 -69.06180000000025 -69.06180000000002 -69.06180000000013
319	-77.66400000000012 -77.66400000000023 -77.66400000000002 -77.66400000000012
320	-74.11630000000001 -74.11630000000002 -74.11630000000001 -74.11630000000001
321	-79.41510000000007 -79.41510000000014 -79.4151 -79.41510000000007
322	-73.30560000000014 -73.30560000000024 -73.30560000000003 -73.30560000000014
323	-77.29470000000003 -77.29470000000006 -77.2947 -77.29470000000003
324	-76.5437 -76.5437 -76.54369999999999 -76.5437
325	-80.74480000000003 -80.74480000000004 -80.7448 -80.74480000000003
326	-74.19660000000003 -74.19660000000006 -74.1966 -74.19660000000003
327	-74.76030000000004 -74.76030000000007 -74.7603 -74.76030000000004
328	-74.59770000000002 -74.59770000000003 -74.59769999999999 -74.59770000000002
329	-75.34040000000016 -75.3404000000003 -75.34040000000002 -75.34040000000016
330	-74.29600000000067 -74.29600000000123 -74.29600000000009 -74.29600000000067
331	-80.22510000000003 -80.22510000000004 -80.22510000000001 -80.22510000000003
332	-80.09120000000019 -80.09120000000036 -80.0912 -80.09120000000019
333	-77.5271000000001 -77.5271000000002 -77.52710000000002 -77.5271000000001
334	-78.6007000000001 -78.60070000000019 -78.60070000000002 -78.6007000000001
335	-79.58650000000009 -79.58650000000017 -79.58650000000002 -79.58650000000009
336	-74.67490000000018 -74.67490000000032 -74.67490000000002 -74.67490000000018
337	-77.95740000000048 -77.95740000000086 -77.95740000000006 -77.95740000000048
338	-78.55790000000007 -78.55790000000015 -78.55790000000002 -78.55790000000007
339	-77.39830000000018 -77.39830000000032 -77.3983 -77.39830000000018
340	-76.94010000000073 -76.94010000000132 -76.9401000000001 -76.94010000000073
341	-76.61810000000014 -76.61810000000025 -76.61810000000003 -76.61810000000014
342	-77.54600000000032 -77.54600000000059 -77.54600000000003 -77.54600000000032
343	-79.91370000000002 -79.91370000000002 -79.91369999999999 -79.91370000000002
344	-78.44940000000007 -78.44940000000011 -78.4494 -78.44940000000007
345	-78.18690000000002 -78.18690000000005 -78.1869 -78.18690000000002
346	-77.15530000000003 -77.15530000000003 -77.1553 -77.15530000000003
347	-76.00270000000003 -76.00270000000005 -76.00269999999999 -76.00270000000003
348	-74.33880000000005 -74.33880000000008 -74.3388 -74.33880000000005
349	-63.23540000000012 -63.23540000000022 -63.23540000000001 -63.23540000000012
350	-68.85840000000002 -68.85840000000002 -68.8584 -68.85840000000002
351	-78.62950000000001 -78.62950000000001 -78.6295 -78.62950000000001
352	-76.77650000000003 -76.77650000000006 -76.7765 -76.77650000000003
353	-78.74280000000006 -78.7428000000001 -78.7428 -78.74280000000006
354	-80.29700000000003 -80.29700000000003 -80.29700000000001 -80.29700000000003
355	-76.57130000000004 -76.57130000000008 -76.5713 -76.57130000000004
356	-80.533 -80.53300000000002 -80.53299999999999 -80.533
357	-76.01010000000001 -76.01010000000001 -76.01010000000001 -76.01010000000001
358	-77.62140000000001 -77.62140000000002 -77.6214 -77.62140000000001
359	-74.64420000000003 -74.64420000000003 -74.64420000000001 -74.64420000000003
360	-73.27810000000002 -73.27810000000002 -73.27810000000001 -73.27810000000002
361	-78.11320000000002 -78.11320000000002 -78.1132 -78.11320000000002
362	-73.57700000000003 -73.57700000000004 -73.57700000000001 -73.57700000000003
363	-77.5973 -77.5973 -77.59729999999999 -77.5973
364	-68.23840000000007 -68.23840000000014 -68.23840000000001 -68.23840000000007
365	-78.631 -78.63100000000001 -78.631 -78.631
366	-75.16220000000015 -75.16220000000027 -75.16220000000003 -75.16220000000015
367	-72.00910000000002 -72.00910000000005 -72.0091 -72.00910000000002
368	-76.89280000000008 -76.89280000000016 -76.89280000000002 -76.89280000000008
369	-82.35790000000006 -82.35790000000011 -82.35789999999999 -82.35790000000006
370	-73.20660000000002 -73.20660000000005 -73.20660000000001 -73.20660000000002
371	-76.4593 -76.45930000000001 -76.45929999999998 -76.4593
372	-79.66820000000006 -79.66820000000013 -79.6682 -79.66820000000006
373	-78.07670000000003 -78.07670000000007 -78.0767 -78.07670000000003
374	-81.2604 -81.2604 -81.26039999999999 -81.2604
375	-79.06800000000003 -79.06800000000004 -79.06800000000001 -79.06800000000003
376	-78.59330000000006 -78.5933000000001 -78.5933 -78.59330000000006
377	-79.94120000000001 -79.94120000000001 -79.94120000000001 -79.94120000000001
378	-78.5582 -78.55820000000001 -78.55819999999999 -78.5582
379	-75.91140000000001 -75.91140000000001 -75.91139999999999 -75.91140000000001
380	-79.1849 -79.1849 -79.18489999999998 -79.1849
381	-70.12820000000004 -70.12820000000005 -70.1282 -70.12820000000004
382	-75.98060000000001 -75.98060000000002 -75.98060000000001 -75.98060000000001
383	-75.8502000000001 -75.8502000000002 -75.8502 -75.8502000000001
384	-73.97630000000004 -73.97630000000008 -73.9763 -73.97630000000004
385	-77.55230000000014 -77.55230000000027 -77.5523 -77.55230000000014
386	-81.26590000000002 -81.26590000000003 -81.26589999999999 -81.26590000000002
387	-76.60180000000007 -76.60180000000013 -76.60180000000001 -76.60180000000007
388	-76.36040000000017 -76.36040000000031 -76.36040000000003 -76.36040000000017
389	245.0356 245.03560000000002 245.03559999999996 245.0356
390	250.54770000000002 250.54770000000002 250.54769999999996 250.54770000000002
391	243.5174 243.5174 243.51739999999998 243.5174
392	20.922999999935392 20.922999999891854 20.922999999987862 20.922999999935392
393	235.6339 235.6339 235.6339 235.6339
394	93.34299962990472 93.34299947546378 93.34299988056239 93.34299962990472
395	213.39257009743716 213.33282819817248 213.5613936269246 213.39257009743716
396	270.78599009748183 270.7859868248094 270.78599607546846 270.78599009748183
397	250.0848 250.08480000000003 250.08479999999997 250.0848
398	273.7074 273.7074 273.70739999999995 273.7074
399	276.7452778045772 276.74517738599053 276.74548844619 276.7452778045772
400	280.1583 280.1583 280.1583 280.1583
401	274.4527 274.4527 274.4527 274.4527
402	267.7601 267.7601 267.7601 267.7601
403	266.4551 266.4551 266.4551 266.4551
404	254.6018858459887 254.60188129716573 254.60189426388774 254.6018858459887
405	252.91499999999996 252.915 252.91499999999996 252.91499999999996
406	247.1165 247.1165 247.11649999999997 247.1165
407	249.7798 249.7798 249.77979999999997 249.7798
408	242.0577 242.0577 242.0577 242.0577
409	-75.13760000000015 -75.13760000000028 -75.13760000000002 -75.13760000000015
410	-77.69740000000003 -77.69740000000007 -77.69739999999999 -77.69740000000003
411	-78.11160000000011 -78.11160000000021 -78.11160000000002 -78.11160000000011
412	-74.25690000000095 -74.25690000000174 -74.25690000000013 -74.25690000000095
413	-74.09420000000003 -74.09420000000006 -74.0942 -74.09420000000003
414	291.5471 291.5471 291.5471 291.5471
415	282.7315999994611 282.731599999134 282.73159999988434 282.7315999994611
416	-74.95730000000007 -74.95730000000013 -74.95730000000002 -74.95730000000007
417	-68.82840000000023 -68.82840000000041 -68.82840000000003 -68.82840000000023
418	-74.9933 -74.99330000000003 -74.99329999999999 -74.9933
419	-73.67200000000003 -73.67200000000003 -73.672 -73.67200000000003
